chr1	start1	end1	chr2	start2	end2	CD19_rep1_RawCC	CD19_rep2_RawCC	HA_rep1_RawCC	HA_rep2_RawCC	logFC	PValue	FDR
chr22	31930000	31940000	chr22	31970000	31980000	42	22	125	140	1.71048835282998	8.38165799155688e-06	0.0149247001814511
chr22	31950000	31960000	chr22	31980000	31990000	0	0	22	30	7.53795155789624	4.9199975944707e-08	0.000200223509868777
chr22	32790000	32800000	chr22	32810000	32820000	0	0	31	15	7.37829290194524	2.61323234001272e-07	0.00084463403916939
chr22	35440000	35450000	chr22	35460000	35470000	0	0	40	42	8.19645972857742	9.63689791241532e-12	1.1330205575569e-07
chr22	35680000	35690000	chr22	35700000	35710000	0	0	54	52	8.56720486286626	3.07518142483184e-13	6.30644671419841e-09
chr22	35750000	35760000	chr22	36000000	36010000	0	0	33	0	6.92258400821644	1.20860156471702e-05	0.0198085968218306
chr22	35980000	35990000	chr22	36000000	36010000	0	0	62	0	7.82819481379161	1.50906255833824e-09	9.70901956684255e-06
chr22	36190000	36200000	chr22	36210000	36220000	0	0	22	36	7.69177059259124	7.54390593551885e-09	3.93434883280731e-05
chr22	36700000	36710000	chr22	36740000	36750000	0	0	30	0	6.78604059661625	2.62422063554489e-05	0.0362245030139256
chr22	36730000	36740000	chr22	36760000	36770000	0	156	367	462	1.92899356039144	8.7822108828957e-09	4.54187650634057e-05
chr22	36740000	36750000	chr22	36760000	36770000	0	98	277	310	2.11520914408494	2.86902012016716e-09	1.70791448190111e-05
chr22	37440000	37450000	chr22	37520000	37530000	0	0	30	24	7.6007617791337	2.53184419397533e-08	0.000114532847173499
chr22	37480000	37490000	chr22	37520000	37530000	0	0	42	38	8.16345901119458	1.71282374132221e-11	1.90055167835554e-07
chr22	37480000	37490000	chr22	37530000	37540000	0	0	26	36	7.79015666163895	2.72094525335581e-09	1.63461121087118e-05
chr22	37650000	37660000	chr22	37710000	37720000	0	0	29	46	8.06139771230671	6.41142326682582e-11	6.02897535419881e-07
chr22	37710000	37720000	chr22	37730000	37740000	0	0	31	48	8.1364499361341	2.40370471763567e-11	2.54777131049883e-07
chr22	37710000	37720000	chr22	37820000	37830000	0	0	32	32	7.84109488932588	1.42867078649135e-09	9.32896300552527e-06
chr22	37710000	37720000	chr22	37850000	37860000	0	0	37	41	8.12365832641501	2.55496482248893e-11	2.67360365433206e-07
chr22	37800000	37810000	chr22	37820000	37830000	0	0	21	30	7.50935626891793	6.79661287954693e-08	0.000264681435642553
chr22	37930000	37940000	chr22	37950000	37960000	0	0	0	146	8.99176652475486	8.14722395993351e-17	3.73832090161379e-12
chr22	38680000	38690000	chr22	38700000	38710000	0	0	25	32	7.67071522243096	1.01421274529072e-08	5.11635251964367e-05
chr22	38700000	38710000	chr22	38720000	38730000	0	0	44	61	8.54734642370663	4.97776224966168e-13	9.44773642440102e-09
chr22	38700000	38710000	chr22	38730000	38740000	0	0	29	45	8.04246235731949	8.63292890556873e-11	7.83254724404784e-07
chr22	38870000	38880000	chr22	38890000	38900000	0	49	0	0	-7.92461031368833	9.73696485277613e-10	6.69469799626654e-06
chr22	39090000	39100000	chr22	39110000	39120000	37	0	85	100	2.02716372840486	1.82669468439909e-06	0.00422645222664305
chr22	39330000	39340000	chr22	39350000	39360000	23	23	111	118	1.94832976232296	1.73408613457292e-06	0.00402978473836247
chr22	39340000	39350000	chr22	39360000	39370000	6	0	32	32	3.04694027533343	2.28237182548621e-05	0.0330729405756429
chr22	39350000	39360000	chr22	39380000	39390000	16	13	78	65	1.94412667344706	2.44550279226745e-05	0.0349139950620519
chr22	39420000	39430000	chr22	39440000	39450000	51	0	0	0	-7.76568939800701	8.07301816349145e-09	4.18801757752174e-05
chr22	39620000	39630000	chr22	39660000	39670000	0	0	27	48	8.05960370701711	6.46569141265356e-11	6.07149689393193e-07
chr22	39660000	39670000	chr22	39680000	39690000	0	0	28	33	7.76943228825476	3.68224364140826e-09	2.13777980950922e-05
chr22	39800000	39810000	chr22	39820000	39830000	31	0	0	0	-7.05528499886347	7.10240674836407e-06	0.012987367743831
chr22	39800000	39810000	chr22	39830000	39840000	33	29	0	0	-8.15119531193505	4.07682869428414e-11	4.0754457918763e-07
chr22	39810000	39820000	chr22	39830000	39840000	43	38	0	0	-8.53605849288283	7.80981036985602e-14	1.86363000346443e-09
chr22	39900000	39910000	chr22	40300000	40310000	0	0	0	50	7.45388983158583	1.01996223921423e-07	0.000371549603555963
chr22	39930000	39940000	chr22	40300000	40310000	0	0	0	93	8.34396447858273	8.9598104001959e-13	1.5070304626732e-08
chr22	39940000	39950000	chr22	40300000	40310000	0	0	0	60	7.71513358093283	5.56077456316376e-09	3.02182007934762e-05
chr22	39950000	39960000	chr22	40300000	40310000	0	0	0	54	7.56414420492313	3.57836135529946e-08	0.000152224248363414
chr22	39980000	39990000	chr22	40300000	40310000	0	0	0	32	6.81561916052913	2.43631236381958e-05	0.0347926563071143
chr22	40030000	40040000	chr22	40050000	40060000	0	36	0	0	-7.47965497038288	1.75068853640661e-07	0.000595088347172901
chr22	40030000	40040000	chr22	40300000	40310000	0	0	0	74	8.01593277461456	1.20413440168739e-10	1.04650353799707e-06
chr22	40060000	40070000	chr22	40300000	40310000	0	0	0	67	7.87336664998663	8.0873307865501e-10	5.60355142574575e-06
chr22	40080000	40090000	chr22	40300000	40310000	0	0	0	57	7.6416199944173	1.39861412950169e-08	6.75088362412532e-05
chr22	40090000	40100000	chr22	40300000	40310000	0	0	0	49	7.42495335380385	1.40849975021213e-07	0.000489435000729
chr22	40120000	40130000	chr22	40300000	40310000	0	0	90	88	9.31328228672308	8.01408899473784e-20	6.54397345562728e-15
chr22	40130000	40140000	chr22	40300000	40310000	0	0	0	80	8.12781258403167	2.51019378370052e-11	2.64214278833586e-07
chr22	40160000	40170000	chr22	40300000	40310000	0	0	0	117	8.6736290628771	4.75025829968839e-14	1.17759966869634e-09
chr22	40210000	40220000	chr22	40300000	40310000	0	0	0	125	8.76863732323453	7.7146369766443e-15	2.30046703043233e-10
chr22	40270000	40280000	chr22	40300000	40310000	0	0	0	240	9.70600076049634	6.17603660588404e-24	1.10559042073351e-18
chr22	40280000	40290000	chr22	40300000	40310000	0	0	0	325	10.142023032946	3.66060203857087e-29	1.79710293011466e-23
chr22	40300000	40310000	chr22	40330000	40340000	312	0	451	537	1.42405567591444	5.21074284185383e-06	0.0101077162576126
chr22	40300000	40310000	chr22	40340000	40350000	0	0	0	388	10.3968937859777	2.3988954471071e-32	2.00644914927809e-26
chr22	40300000	40310000	chr22	40640000	40650000	0	0	0	39	7.09823279122521	3.04584981004964e-06	0.0065191667518099
chr22	40300000	40310000	chr22	40730000	40740000	0	0	0	58	7.66654453945671	1.02647068717356e-08	5.15429125394694e-05
chr22	40310000	40320000	chr22	40330000	40340000	171	0	252	309	1.46301063447657	9.77598646574979e-06	0.0168469792380403
chr22	40830000	40840000	chr22	40870000	40880000	44	32	0	0	-8.43355817358992	4.45301384725879e-13	8.64746934201437e-09
chr22	40840000	40850000	chr22	40870000	40880000	71	0	0	0	-8.23856321490352	1.15854416147387e-11	1.33635380141281e-07
chr22	41070000	41080000	chr22	41090000	41100000	0	0	48	72	8.73813097918705	1.31223234832198e-14	3.68379857552636e-10
chr22	41070000	41080000	chr22	41150000	41160000	0	0	40	24	7.84934894112884	1.11167353944884e-09	7.41171049570317e-06
chr22	41070000	41080000	chr22	41290000	41300000	0	0	32	20	7.55047366635409	3.76430795520982e-08	0.000158894055687985
chr22	41730000	41740000	chr22	41750000	41760000	22	36	0	0	-8.08854306098094	1.03193442697228e-10	9.262408729075e-07
chr22	41820000	41830000	chr22	41850000	41860000	34	0	0	0	-7.18678685110649	2.56594326894565e-06	0.00560140364705751
chr22	43000000	43010000	chr22	43020000	43030000	0	0	36	0	7.04735183725475	4.45076363291679e-06	0.00873197787739818
chr22	43110000	43120000	chr22	43130000	43140000	0	0	35	47	8.19234492061528	9.83875873101169e-12	1.14870190444772e-07
chr22	43260000	43270000	chr22	43280000	43290000	0	0	44	53	8.43572595953075	3.31174485172941e-12	4.45882029245715e-08
chr22	43260000	43270000	chr22	43390000	43400000	0	0	20	30	7.48018453980007	9.40637254952273e-08	0.00035064925596838
chr22	43320000	43330000	chr22	43340000	43350000	0	0	32	29	7.77376034950798	2.90710838328486e-09	1.72228908748147e-05
chr22	43320000	43330000	chr22	43360000	43370000	0	0	38	39	8.10639531985226	3.41536149905904e-11	3.47021589422086e-07
chr22	43320000	43330000	chr22	43390000	43400000	0	0	35	41	8.08539308029136	4.64761175793655e-11	4.54778413017723e-07
chr22	43340000	43350000	chr22	43360000	43370000	0	0	54	58	8.64455761089538	7.99932958860915e-14	1.89203132603472e-09
chr22	43340000	43350000	chr22	43390000	43400000	0	0	29	34	7.81584757399692	1.97064797214306e-09	1.23472489940703e-05
chr22	43350000	43360000	chr22	43390000	43400000	0	0	66	48	8.67671770740891	4.62087877801792e-14	1.15396815872626e-09
chr22	43360000	43370000	chr22	43380000	43390000	0	0	36	26	7.80081060181924	2.09601084164712e-09	1.29493132420246e-05
chr22	43360000	43370000	chr22	43390000	43400000	0	0	82	96	9.310040473263	9.52828057603063e-20	7.7333407758888e-15
chr22	43370000	43380000	chr22	43390000	43400000	0	0	42	35	8.10987619029795	3.35855909599715e-11	3.43678944785343e-07
chr22	44680000	44690000	chr22	44700000	44710000	13	30	0	0	-7.67402517527446	1.81113621556708e-08	8.57055545787959e-05
chr22	45100000	45110000	chr22	45120000	45130000	55	44	20	0	-2.62584744464704	4.82937487654136e-07	0.00140909586879399
chr22	50820000	50830000	chr22	50840000	50850000	49	33	0	0	-8.53860332935277	6.3712243297073e-14	1.53215157008942e-09
chr3	3180000	3190000	chr3	3200000	3210000	0	37	0	0	-7.51913929916883	1.21861005117202e-07	0.000436875772975318
chr3	4440000	4450000	chr3	4870000	4880000	35	19	0	0	-7.92710711243783	9.46575410562909e-10	6.51824522122136e-06
chr3	4750000	4760000	chr3	4920000	4930000	0	0	38	33	7.99257415082229	1.65189650544164e-10	1.38424869625043e-06
chr3	4750000	4760000	chr3	4940000	4950000	0	0	48	61	8.60260308507634	1.75486063317728e-13	3.835193610304e-09
chr3	4750000	4760000	chr3	5090000	5100000	58	0	134	160	2.05943678555376	5.1031137122855e-08	0.000206423513525349
chr3	4750000	4760000	chr3	5100000	5110000	0	0	41	0	7.23390030409951	8.18415137094935e-07	0.00215125027881426
chr3	4760000	4770000	chr3	4840000	4850000	171	109	402	478	1.31024852327202	3.72774543320252e-05	0.0480024910730112
chr3	4770000	4780000	chr3	4870000	4880000	231	133	0	0	-10.6741825377961	5.01874746422105e-37	7.48282978866001e-31
chr3	4790000	4800000	chr3	4840000	4850000	126	81	304	386	1.39243494576025	2.17733747738111e-05	0.0318108578733383
chr3	4810000	4820000	chr3	4840000	4850000	247	182	595	727	1.27295665096797	3.11884103590591e-05	0.0422410675730514
chr3	4820000	4830000	chr3	4940000	4950000	19	0	50	56	2.16514312021803	2.17469604773601e-05	0.0317768796712585
chr3	4820000	4830000	chr3	5090000	5100000	27	0	74	83	2.23462356583932	7.06551126566112e-07	0.00193899804883962
chr3	4840000	4850000	chr3	4880000	4890000	267	150	614	754	1.38019376474042	6.68421313488577e-06	0.0122868473328962
chr3	4840000	4850000	chr3	4890000	4900000	205	115	437	557	1.30000778889714	3.4665236006563e-05	0.0463604374226917
chr3	4840000	4850000	chr3	4940000	4950000	53	38	175	183	1.62630866073886	7.44490637099501e-06	0.0135165443241992
chr3	4840000	4850000	chr3	5080000	5090000	35	26	114	141	1.70727864408054	1.03723757406659e-05	0.0177087189628059
chr3	4840000	4850000	chr3	5090000	5100000	59	38	193	256	1.861688616458	1.70997413885506e-07	0.00058292235011395
chr3	4850000	4860000	chr3	4870000	4880000	581	390	0	0	-12.098031202146	4.41170069741843e-58	1.77598923253514e-50
chr3	4850000	4860000	chr3	5060000	5070000	44	43	154	176	1.55661027612553	2.25007728931033e-05	0.0326430898360313
chr3	4850000	4860000	chr3	5070000	5080000	31	0	85	99	2.26756405084896	2.27707444777858e-07	0.000744349843078254
chr3	4850000	4860000	chr3	5090000	5100000	47	0	172	197	2.6819783040752	3.25833270581091e-12	4.40162916906859e-08
chr3	4870000	4880000	chr3	5100000	5110000	127	72	0	0	-9.80413559579962	4.35402409313585e-26	1.13081983394496e-20
chr3	4870000	4880000	chr3	5110000	5120000	40	32	0	0	-8.36105832569693	1.46902248388728e-12	2.2979846522746e-08
chr3	4870000	4880000	chr3	5120000	5130000	56	20	0	0	-8.3975746647061	8.11695390322515e-13	1.41157223534562e-08
chr3	4880000	4890000	chr3	4940000	4950000	180	100	445	449	1.34449212458063	2.292336360311e-05	0.033211355328238
chr3	4880000	4890000	chr3	4950000	4960000	110	45	242	290	1.45806293144878	1.51528001444798e-05	0.0240080397736236
chr3	4880000	4890000	chr3	5090000	5100000	147	68	363	396	1.49666951723266	4.17873588671771e-06	0.0084861329075271
chr3	4890000	4900000	chr3	4940000	4950000	137	95	406	511	1.63415815034823	4.00817231395953e-07	0.00118861397752738
chr3	4900000	4910000	chr3	4940000	4950000	72	46	243	234	1.67403073467586	1.72069054153685e-06	0.00400050265520598
chr3	4920000	4930000	chr3	4940000	4950000	0	0	142	200	10.2474857504053	1.55843445653552e-30	9.09229961594334e-25
chr3	4920000	4930000	chr3	5090000	5100000	23	0	68	82	2.39245017246118	2.71701355071321e-07	0.000859061255154464
chr3	4940000	4950000	chr3	4960000	4970000	0	0	126	124	9.80260655891425	5.83212068734199e-25	1.28294990880149e-19
chr3	4940000	4950000	chr3	4970000	4980000	45	41	146	174	1.53159609955672	2.93221878563333e-05	0.0400082688411207
chr3	4940000	4950000	chr3	4980000	4990000	0	0	68	66	8.90447245084787	4.73678980037655e-16	1.85672658921607e-11
chr3	4940000	4950000	chr3	4990000	5000000	0	0	50	70	8.73929326653491	1.30297841798474e-14	3.66292892507374e-10
chr3	4940000	4950000	chr3	5030000	5040000	28	0	75	106	2.38318473719146	6.03855569852174e-08	0.000239026697451946
chr3	4940000	4950000	chr3	5070000	5080000	19	0	74	88	2.76978181403797	5.73342909205428e-09	3.11282555525127e-05
chr3	4940000	4950000	chr3	5090000	5100000	21	0	120	125	3.22447879675815	4.00884317269269e-13	7.84928763456205e-09
chr3	4960000	4970000	chr3	5090000	5100000	9	0	31	41	2.65153031006067	3.68316883702905e-05	0.0477676858830045
chr3	4980000	4990000	chr3	5090000	5100000	13	0	44	43	2.41529801687922	2.51173986193527e-05	0.0355168975155316
chr3	5030000	5040000	chr3	5060000	5070000	129	108	371	424	1.38815503600767	1.74339603189687e-05	0.0266803814539788
chr3	5030000	5040000	chr3	5070000	5080000	79	0	187	175	1.92865657771214	1.06404137709467e-07	0.000384165125115615
chr3	5030000	5040000	chr3	5090000	5100000	79	0	275	256	2.47983826642436	4.37786179554009e-12	5.63236474638135e-08
chr3	5040000	5050000	chr3	5060000	5070000	262	212	687	773	1.26793583232738	3.02170348478564e-05	0.0410774736982796
chr3	5040000	5050000	chr3	5070000	5080000	137	105	382	447	1.42335536878858	9.81558618689971e-06	0.0169072600590107
chr3	5040000	5050000	chr3	5090000	5100000	145	114	424	470	1.43392387724286	7.47831235830479e-06	0.0135687332637184
chr3	5050000	5060000	chr3	5090000	5100000	186	131	503	491	1.3050823837607	3.22885606064468e-05	0.0435815347488257
chr3	5060000	5070000	chr3	5090000	5100000	146	112	459	438	1.44886807922766	5.69003225987129e-06	0.010945139204145
chr3	5070000	5080000	chr3	5090000	5100000	129	0	462	513	2.6593843171669	3.32534347733071e-15	1.0981637214127e-10
chr3	5090000	5100000	chr3	5130000	5140000	23	0	66	64	2.19153003516959	3.55266160500809e-06	0.00735306701676871
chr3	9180000	9190000	chr3	9200000	9210000	48	54	0	0	-8.88176021189681	1.11873243473723e-16	4.99291277847114e-12
chr3	9200000	9210000	chr3	9230000	9240000	42	0	0	0	-7.48844933842037	1.59851927646183e-07	0.000546872911445579
chr3	9460000	9470000	chr3	9490000	9500000	0	0	36	55	8.33994274383214	9.11309975544748e-13	1.5165772724647e-08
chr3	10270000	10280000	chr3	10300000	10310000	30	22	91	123	1.68292028723938	3.06280455876437e-05	0.04155481839883
chr3	10290000	10300000	chr3	10320000	10330000	68	37	165	208	1.48990914798981	2.90264623980255e-05	0.0396679614112819
chr3	10300000	10310000	chr3	10320000	10330000	39	0	145	133	2.54110538126814	2.69714621594884e-10	2.16332407051105e-06
chr3	11270000	11280000	chr3	11400000	11410000	5	0	21	38	3.17100791820377	1.38393522402141e-05	0.0222198407685428
chr3	11340000	11350000	chr3	11360000	11370000	0	0	42	0	7.26848264156037	5.84632262439831e-07	0.00162591745297044
chr3	11340000	11350000	chr3	11400000	11410000	0	0	24	34	7.69404558087109	7.48503265382605e-09	3.9096927393736e-05
chr3	11360000	11370000	chr3	11400000	11410000	0	0	31	34	7.8618369313329	1.05455949915344e-09	7.13251104639627e-06
chr3	11380000	11390000	chr3	11400000	11410000	0	0	50	62	8.64208703362448	8.11352595235032e-14	1.91118115469069e-09
chr3	11400000	11410000	chr3	11420000	11430000	0	0	52	50	8.51187895013419	8.70932744360282e-13	1.49286292020267e-08
chr3	11610000	11620000	chr3	11630000	11640000	0	0	22	43	7.85262756090834	1.09575020471588e-09	7.33836180271372e-06
chr3	11650000	11660000	chr3	11670000	11680000	51	53	0	0	-8.90521002663265	6.70706858592713e-17	3.10704296200693e-12
chr3	12380000	12390000	chr3	12400000	12410000	0	0	30	0	6.78604059661625	2.62422063554489e-05	0.0362245030139256
chr3	12430000	12440000	chr3	12510000	12520000	0	0	25	33	7.69518194465105	7.45580961642201e-09	3.89999489207321e-05
chr3	13070000	13080000	chr3	13090000	13100000	33	36	0	0	-8.31700564414297	2.77785295603811e-12	3.86006879766225e-08
chr3	13270000	13280000	chr3	13290000	13300000	133	107	54	47	-1.59614725959768	1.40896559466979e-05	0.0226002303173005
chr3	13900000	13910000	chr3	13920000	13930000	63	49	19	19	-1.90229031736957	3.19575450475525e-05	0.0431752793569684
chr3	13900000	13910000	chr3	13930000	13940000	104	79	33	40	-1.67365853693717	1.67292561354499e-05	0.0258873197361429
chr3	14460000	14470000	chr3	14490000	14500000	0	0	73	58	8.87535217042359	9.6110588110701e-16	3.53338859596743e-11
chr3	15300000	15310000	chr3	15380000	15390000	17	43	0	0	-8.15793844564333	3.94364354849333e-11	3.9609943993751e-07
chr3	15320000	15330000	chr3	15340000	15350000	36	41	0	0	-8.47732513001809	1.92201533091047e-13	4.14203975622828e-09
chr3	15340000	15350000	chr3	15380000	15390000	46	35	0	0	-8.5276911070957	8.18513363098569e-14	1.92579498769371e-09
chr3	15450000	15460000	chr3	15580000	15590000	0	31	0	0	-7.26435840830366	1.38578899169051e-06	0.003383683679126
chr3	15470000	15480000	chr3	15580000	15590000	0	31	0	0	-7.26435840830366	1.38578899169051e-06	0.003383683679126
chr3	15500000	15510000	chr3	15550000	15560000	43	24	0	16	-2.39648218058246	2.712185573433e-05	0.0373657305226605
chr3	15530000	15540000	chr3	15550000	15560000	0	42	0	0	-7.70196512224169	1.65281940363561e-08	7.88159913188252e-05
chr3	15550000	15560000	chr3	15580000	15590000	0	37	0	0	-7.51913929916883	1.21861005117202e-07	0.000436875772975318
chr3	15710000	15720000	chr3	15730000	15740000	0	0	41	0	7.23390030409951	8.18415137094935e-07	0.00215125027881426
chr3	15710000	15720000	chr3	15760000	15770000	0	0	32	32	7.84109488932588	1.42867078649135e-09	9.32896300552527e-06
